subject,object,maxClinicalTrialPhase
CHEMBL1237023,EFO_0000389,4.0
CHEMBL1237023,EFO_0003854,4.0
CHEMBL1237023,EFO_0003931,4.0
CHEMBL1237023,MONDO_0007254,4.0
CHEMBL1237023,MONDO_0019019,4.0
CHEMBL1237023,HP_0003072,4.0
CHEMBL1237023,EFO_0000384,4.0
CHEMBL1237023,EFO_1001951,4.0
CHEMBL1237023,MONDO_0000845,4.0
CHEMBL1237023,EFO_0004260,4.0
CHEMBL1237023,EFO_0000313,4.0
CHEMBL1237023,EFO_0000266,4.0
CHEMBL1237023,EFO_0003086,4.0
CHEMBL1237023,MONDO_0008315,4.0
CHEMBL1237023,EFO_0001075,4.0
CHEMBL1237023,EFO_0003869,4.0
CHEMBL1237023,HP_0000938,4.0
CHEMBL1237024,EFO_0000616,4.0
CHEMBL1237024,MONDO_0008315,4.0
CHEMBL1237024,EFO_0000673,4.0
CHEMBL1237024,EFO_0000196,4.0
CHEMBL1237025,EFO_0004274,4.0
CHEMBL1237025,EFO_0003884,4.0
CHEMBL1237026,EFO_0000341,4.0
CHEMBL1237026,EFO_1001348,4.0
CHEMBL1237026,EFO_0000764,4.0
CHEMBL1237026,MONDO_0005148,4.0
CHEMBL1237026,HP_0100543,4.0
CHEMBL1237044,HP_0012532,4.0
CHEMBL1237044,HP_0003419,4.0
CHEMBL1237044,EFO_1001250,4.0
CHEMBL1237044,HP_0002027,4.0
CHEMBL1237044,EFO_0000181,4.0
CHEMBL1237044,EFO_0803321,4.0
CHEMBL1237044,EFO_0003964,4.0
CHEMBL1237044,EFO_0005800,4.0
CHEMBL1237044,EFO_0005762,4.0
CHEMBL1237044,EFO_0003843,4.0
CHEMBL1237044,MONDO_0002009,4.0
CHEMBL1237044,MONDO_0005178,4.0
CHEMBL1237044,EFO_1000783,4.0
CHEMBL1237044,EFO_1000652,4.0
CHEMBL1237044,MONDO_0007254,4.0
CHEMBL1237044,EFO_0010072,4.0
CHEMBL1237044,EFO_0005611,4.0
CHEMBL1237044,EFO_0005687,4.0
CHEMBL1237044,EFO_0004616,4.0
CHEMBL1237044,EFO_0003890,4.0
CHEMBL1237044,MONDO_0004992,4.0
CHEMBL1237044,EFO_0000546,4.0
CHEMBL1237046,EFO_0000771,2.0
CHEMBL1237054,EFO_0000616,4.0
CHEMBL1237054,EFO_0000174,4.0
CHEMBL1237055,HP_0003418,4.0
CHEMBL1237055,EFO_0001421,4.0
CHEMBL1237055,EFO_0801084,4.0
CHEMBL1237055,EFO_1000786,4.0
CHEMBL1237055,EFO_0004616,4.0
CHEMBL1237055,EFO_0003890,4.0
CHEMBL1237055,EFO_0003843,4.0
CHEMBL1237055,HP_0012532,4.0
CHEMBL1237061,Orphanet_309005,4.0
CHEMBL1237061,EFO_0004911,4.0
CHEMBL1237061,HP_0003124,4.0
CHEMBL1237061,MONDO_0021187,4.0
CHEMBL1237061,HP_0003119,4.0
CHEMBL1237065,HP_0012532,4.0
CHEMBL1237065,EFO_0010072,4.0
CHEMBL1237065,EFO_0803321,4.0
CHEMBL1237065,HP_0003419,4.0
CHEMBL1237065,EFO_0003843,4.0
CHEMBL1237065,EFO_0003890,4.0
CHEMBL1237065,MONDO_0004992,4.0
CHEMBL1237070,HP_0001871,4.0
CHEMBL1237070,EFO_0007157,4.0
CHEMBL1237070,MONDO_0002041,4.0
CHEMBL1237070,MONDO_0002026,4.0
CHEMBL1237072,EFO_0000771,4.0
CHEMBL1237072,EFO_0003102,4.0
CHEMBL1237080,HP_0002017,4.0
CHEMBL1237080,MONDO_0004992,4.0
CHEMBL1237080,HP_0002018,4.0
CHEMBL1237080,EFO_0006911,4.0
CHEMBL1237080,EFO_0000616,4.0
CHEMBL1237080,HP_0100806,4.0
CHEMBL1237082,MONDO_0002050,4.0
CHEMBL1237102,EFO_1001417,4.0
CHEMBL1237104,EFO_0003843,4.0
CHEMBL1237105,EFO_0000731,4.0
CHEMBL1237105,EFO_0009579,4.0
CHEMBL1237105,MP_0001914,4.0
CHEMBL1237119,MONDO_0005149,4.0
CHEMBL1237119,MONDO_0005147,4.0
CHEMBL1237119,EFO_0000768,4.0
CHEMBL1237119,EFO_0000717,4.0
CHEMBL1237119,EFO_0000341,4.0
CHEMBL1237119,MONDO_0001999,4.0
CHEMBL1237119,EFO_0000556,4.0
CHEMBL1237119,MONDO_0100130,4.0
CHEMBL1237119,EFO_1001145,4.0
CHEMBL1237119,EFO_1001103,4.0
CHEMBL1237119,EFO_0003875,4.0
CHEMBL1237119,EFO_0002687,4.0
CHEMBL1237119,EFO_0001361,4.0
CHEMBL1237119,EFO_1001459,4.0
CHEMBL1237119,EFO_0005207,4.0
CHEMBL1237119,HP_0004419,4.0
CHEMBL1237122,EFO_0000731,4.0
CHEMBL1237122,EFO_0009579,4.0
CHEMBL1237122,MP_0001914,4.0
CHEMBL1237124,EFO_0003894,2.0
CHEMBL1237132,EFO_1001031,4.0
CHEMBL1237132,EFO_0000319,4.0
CHEMBL1237132,EFO_0004264,4.0
CHEMBL1237132,EFO_0000537,4.0
CHEMBL1237132,EFO_0004273,4.0
CHEMBL1237132,EFO_0000712,4.0
CHEMBL1237135,MONDO_0002009,4.0
CHEMBL1237174,EFO_0003819,0.5
CHEMBL1237212,EFO_0000616,1.0
CHEMBL1238,EFO_1000764,4.0
CHEMBL1238,EFO_0003894,4.0
CHEMBL1238,EFO_1001305,4.0
CHEMBL1238,EFO_0003963,4.0
CHEMBL1238,EFO_1000760,4.0
CHEMBL1238,HP_0010783,4.0
CHEMBL1239,EFO_0001067,4.0
CHEMBL1240,MONDO_0004247,4.0
CHEMBL1240,EFO_1000781,4.0
CHEMBL1240705,EFO_0000544,2.0
CHEMBL1240772,EFO_0005669,2.0
CHEMBL1240772,EFO_0001073,2.0
CHEMBL1240772,HP_0001943,2.0
CHEMBL1240772,MONDO_0005147,2.0
CHEMBL1240772,MONDO_0005148,2.0
CHEMBL1240772,EFO_0003913,2.0
CHEMBL1240772,EFO_0010282,2.0
CHEMBL1240967,EFO_0000341,2.0
CHEMBL1240967,MONDO_0004979,2.0
CHEMBL1240967,EFO_0003818,2.0
CHEMBL1240977,EFO_1001342,2.0
CHEMBL1241,MONDO_0005271,4.0
CHEMBL1241,HP_0000989,4.0
CHEMBL1241348,EFO_0000764,3.0
CHEMBL1241348,EFO_0003047,3.0
CHEMBL1241348,HP_0000083,3.0
CHEMBL1241348,EFO_0000763,3.0
CHEMBL1241348,EFO_0004220,3.0
CHEMBL124162,EFO_0000574,2.0
CHEMBL124162,EFO_0000702,2.0
CHEMBL124162,EFO_0000616,2.0
CHEMBL1241855,EFO_0000616,3.0
CHEMBL1241855,EFO_0000198,3.0
CHEMBL1241855,EFO_0000339,3.0
CHEMBL1241855,MONDO_0008170,3.0
CHEMBL1241855,EFO_1001779,3.0
CHEMBL1241855,EFO_0000222,3.0
CHEMBL1241855,EFO_0000181,3.0
CHEMBL1241855,EFO_0000708,3.0
CHEMBL1241855,EFO_0003811,3.0
CHEMBL1241855,EFO_0005922,3.0
CHEMBL1241855,EFO_0000095,3.0
CHEMBL1241855,MONDO_0004992,3.0
CHEMBL1241855,MONDO_0009179,3.0
CHEMBL1241951,EFO_0002950,4.0
CHEMBL1241951,MONDO_0044881,4.0
CHEMBL1241951,EFO_0000763,4.0
CHEMBL1241951,EFO_0000544,4.0
CHEMBL1241951,EFO_0001062,4.0
CHEMBL1242,EFO_0003103,4.0
CHEMBL1242,EFO_0003843,4.0
CHEMBL1242,HP_0000016,4.0
CHEMBL1242,EFO_0003901,4.0
CHEMBL12420,EFO_0000712,1.0
CHEMBL12420,MONDO_0002009,1.0
CHEMBL124363,EFO_0000180,2.0
CHEMBL124660,EFO_1001465,2.0
CHEMBL124660,EFO_0002501,2.0
CHEMBL124660,EFO_0002499,2.0
CHEMBL124660,EFO_0000222,2.0
CHEMBL124660,EFO_0000349,2.0
CHEMBL124660,EFO_0000630,2.0
CHEMBL124660,EFO_0000198,2.0
CHEMBL124660,EFO_0000519,2.0
CHEMBL125,DOID_10113,4.0
CHEMBL125,EFO_0005045,4.0
CHEMBL125,EFO_0007379,4.0
CHEMBL125,EFO_0005046,4.0
CHEMBL125,EFO_0005531,4.0
CHEMBL125,EFO_0005044,4.0
CHEMBL1251,EFO_0000660,4.0
CHEMBL1251,EFO_1000859,4.0
CHEMBL1251,EFO_1000645,4.0
CHEMBL1251,EFO_0000545,4.0
CHEMBL1252,EFO_0000616,4.0
CHEMBL1252,MONDO_0008315,4.0
CHEMBL1254025,EFO_0003917,3.0
CHEMBL1254025,EFO_0000545,3.0
CHEMBL12543,EFO_0001378,1.0
CHEMBL1254709,EFO_0001068,1.0
CHEMBL1254990,EFO_1001249,3.0
CHEMBL1254990,EFO_0004268,3.0
CHEMBL1255582,MONDO_0005180,2.0
CHEMBL1255653,Orphanet_238583,3.0
CHEMBL1255653,MONDO_0009861,3.0
CHEMBL1255653,EFO_1000948,3.0
CHEMBL1255794,EFO_0000764,3.0
CHEMBL1255800,HP_0002014,4.0
CHEMBL1255800,EFO_0000544,4.0
CHEMBL1255800,EFO_1000874,4.0
CHEMBL1255800,EFO_0009130,4.0
CHEMBL1255871,EFO_0000195,3.0
CHEMBL1255871,EFO_0004616,3.0
CHEMBL1255871,EFO_1000783,3.0
CHEMBL1255891,EFO_0003047,3.0
CHEMBL1255891,EFO_0004220,3.0
CHEMBL1255891,EFO_0001421,3.0
CHEMBL1255901,MONDO_0002491,2.0
CHEMBL1255901,MONDO_0004975,2.0
CHEMBL1255901,EFO_0002610,2.0
CHEMBL1255901,MONDO_0043510,2.0
CHEMBL1256,EFO_0005611,4.0
CHEMBL1256,HP_0000023,4.0
CHEMBL1256,EFO_0009686,4.0
CHEMBL1256,MONDO_0100096,4.0
CHEMBL1256,EFO_0000713,4.0
CHEMBL1256,EFO_0003777,4.0
CHEMBL1256137,MONDO_0016239,4.0
CHEMBL1256175,HP_0031273,3.0
CHEMBL1256391,MONDO_0015926,4.0
CHEMBL1256391,EFO_0000538,4.0
CHEMBL1256391,EFO_0000540,4.0
CHEMBL1256391,EFO_1002048,4.0
CHEMBL1256391,EFO_0000768,4.0
CHEMBL1256391,EFO_0000717,4.0
CHEMBL1256391,EFO_0004610,4.0
CHEMBL1256391,MONDO_0100096,4.0
CHEMBL1256391,EFO_0000278,4.0
CHEMBL1256391,EFO_0001422,4.0
CHEMBL1256391,EFO_0004244,4.0
CHEMBL1256391,EFO_0003106,4.0
CHEMBL1256391,HP_0000083,4.0
CHEMBL1256391,EFO_0006890,4.0
CHEMBL1256391,MP_0001845,4.0
CHEMBL1256391,HP_0000093,4.0
CHEMBL1256391,EFO_0003884,4.0
CHEMBL1256391,MONDO_0018975,4.0
CHEMBL1256391,EFO_0009448,4.0
CHEMBL1256391,EFO_0004212,4.0
CHEMBL1256391,EFO_0007183,4.0
CHEMBL1256391,EFO_0000731,4.0
CHEMBL1256391,EFO_0004255,4.0
CHEMBL1256391,EFO_1001411,4.0
CHEMBL1256391,EFO_0003818,4.0
CHEMBL1256391,MONDO_0005301,4.0
CHEMBL1256391,EFO_0009516,4.0
CHEMBL1256391,EFO_0000684,4.0
CHEMBL1256391,EFO_1000637,4.0
CHEMBL1256391,MONDO_0008903,4.0
CHEMBL1256391,EFO_1001459,4.0
CHEMBL1256391,EFO_0003144,4.0
CHEMBL1256391,EFO_0004236,4.0
CHEMBL1256391,MONDO_0017853,4.0
CHEMBL1256472,EFO_0000222,3.0
CHEMBL1256686,EFO_0004248,2.0
CHEMBL1256696,EFO_0007486,4.0
CHEMBL1256716,HP_0002647,1.0
CHEMBL1256722,EFO_0000544,2.0
CHEMBL1256723,EFO_0000544,3.0
CHEMBL1256723,MONDO_0100096,3.0
CHEMBL1256723,EFO_0000694,3.0
CHEMBL1256734,EFO_0000771,2.0
CHEMBL1256772,MONDO_0007739,3.0
CHEMBL1256786,HP_0006536,4.0
CHEMBL1256786,MONDO_0004979,4.0
CHEMBL1256786,EFO_0000341,4.0
CHEMBL1256786,EFO_1000637,4.0
CHEMBL1256786,MONDO_0008903,4.0
CHEMBL1256786,MONDO_0005271,4.0
CHEMBL1256786,HP_0002110,4.0
CHEMBL1256786,EFO_0003768,4.0
CHEMBL1256786,EFO_0009661,4.0
CHEMBL1256786,MONDO_0004975,4.0
CHEMBL1256786,MONDO_0100096,4.0
CHEMBL1256786,EFO_0006505,4.0
CHEMBL1256786,EFO_0000464,4.0
CHEMBL1256786,EFO_0007183,4.0
CHEMBL1256818,EFO_0007214,4.0
CHEMBL1256818,EFO_0007486,4.0
CHEMBL1256818,MONDO_0005271,4.0
CHEMBL1256818,MONDO_0004976,4.0
CHEMBL1256818,MONDO_0002009,4.0
CHEMBL1256818,HP_0001945,4.0
CHEMBL1256818,EFO_0003843,4.0
CHEMBL1256818,EFO_0000616,4.0
CHEMBL1256818,MONDO_0002050,4.0
CHEMBL1256818,HP_0002315,4.0
CHEMBL1256818,HP_0001742,4.0
CHEMBL1256818,MONDO_0005277,4.0
CHEMBL1256818,HP_0012735,4.0
CHEMBL1256818,EFO_0001663,4.0
CHEMBL1256818,MONDO_0005148,4.0
CHEMBL1256819,EFO_0000678,4.0
CHEMBL1256819,MP_0001845,4.0
CHEMBL1256841,MONDO_0002009,4.0
CHEMBL1256901,MONDO_0002887,4.0
CHEMBL1256958,EFO_0003843,4.0
CHEMBL1256978,EFO_0000180,2.0
CHEMBL1256978,EFO_0000764,2.0
CHEMBL1256987,MONDO_0009061,4.0
CHEMBL1256987,EFO_1001459,4.0
CHEMBL1256987,EFO_0000544,4.0
CHEMBL1256994,MONDO_0043510,3.0
CHEMBL1256994,EFO_0003890,3.0
CHEMBL1256994,MONDO_0005090,3.0
CHEMBL1256994,EFO_0004701,3.0
CHEMBL1257015,HP_0004419,4.0
CHEMBL1257030,EFO_0000284,3.0
CHEMBL1257030,EFO_0000616,3.0
CHEMBL1257040,EFO_0006788,4.0
CHEMBL1257040,MONDO_0005090,4.0
CHEMBL1257040,EFO_0000677,4.0
CHEMBL1257051,EFO_0000544,4.0
CHEMBL1257051,EFO_0000771,4.0
CHEMBL1257070,EFO_0004992,3.0
CHEMBL1257070,EFO_0006505,3.0
CHEMBL1257073,MONDO_0004651,4.0
CHEMBL1257073,EFO_0000763,4.0
CHEMBL1257096,EFO_0000544,2.0
CHEMBL1257096,EFO_1001272,2.0
CHEMBL1258006,MONDO_0005090,2.0
CHEMBL1258006,EFO_0003888,2.0
CHEMBL1258006,HP_0012735,2.0
CHEMBL1258517,EFO_0000616,1.0
CHEMBL1259059,EFO_0004220,4.0
CHEMBL1259059,EFO_0004197,4.0
CHEMBL1259059,EFO_0000694,4.0
CHEMBL1259059,EFO_0000574,4.0
CHEMBL1259059,EFO_0003047,4.0
CHEMBL1259059,MONDO_0100096,4.0
CHEMBL1259059,EFO_0000763,4.0
CHEMBL1259059,EFO_0000544,4.0
CHEMBL126,MONDO_0021108,4.0
CHEMBL126,EFO_0000701,4.0
CHEMBL126,EFO_0003030,4.0
CHEMBL126,EFO_0005681,4.0
CHEMBL126,EFO_1001330,4.0
CHEMBL126,EFO_0009516,4.0
CHEMBL126,MONDO_0041806,4.0
CHEMBL126,EFO_0000544,4.0
CHEMBL126,EFO_0007381,4.0
CHEMBL126,EFO_0000771,4.0
CHEMBL126,EFO_0003106,4.0
CHEMBL126,MONDO_0021679,4.0
CHEMBL126,EFO_0003102,4.0
CHEMBL126,EFO_1001272,4.0
CHEMBL126,MONDO_0044881,4.0
CHEMBL126,EFO_0007504,4.0
CHEMBL126,MONDO_0018076,4.0
CHEMBL126,EFO_0003033,4.0
CHEMBL126,EFO_1000049,4.0
CHEMBL126,EFO_0003035,4.0
CHEMBL126,EFO_1001474,4.0
CHEMBL126,MONDO_0009061,4.0
CHEMBL126075,EFO_0000319,2.0
CHEMBL1261,EFO_0004253,4.0
CHEMBL1261,HP_0000083,4.0
CHEMBL1261,MONDO_0005129,4.0
CHEMBL1261,HP_0000121,4.0
CHEMBL1261,MONDO_0005178,4.0
CHEMBL1261,HP_0012228,4.0
CHEMBL12610,EFO_1001904,4.0
CHEMBL12610,HP_0003326,4.0
CHEMBL12610,EFO_0009688,4.0
CHEMBL12610,EFO_0005755,4.0
CHEMBL12610,HP_0002829,4.0
CHEMBL12610,EFO_0005757,4.0
CHEMBL126159,EFO_0000574,1.0
CHEMBL1262,EFO_0007510,4.0
CHEMBL1262,EFO_0007512,4.0
CHEMBL126224,MONDO_0002009,4.0
CHEMBL1263,MONDO_0004979,4.0
CHEMBL1263,EFO_0001073,4.0
CHEMBL1263,EFO_1001919,4.0
CHEMBL1263,EFO_0006505,4.0
CHEMBL1263,HP_0006536,4.0
CHEMBL1263,EFO_0000464,4.0
CHEMBL1263,EFO_0000341,4.0
CHEMBL1263,EFO_0007183,4.0
CHEMBL1265,EFO_0007375,4.0
CHEMBL1265,EFO_0000701,4.0
CHEMBL1265,EFO_0003894,4.0
CHEMBL1266,HP_0001742,4.0
CHEMBL1266,EFO_1000906,4.0
CHEMBL1266,EFO_0000678,4.0
CHEMBL1266,MP_0001845,4.0
CHEMBL1266,EFO_0005751,4.0
CHEMBL126648,MONDO_0002158,2.0
CHEMBL126648,MONDO_0008170,2.0
CHEMBL126648,MONDO_0002087,2.0
CHEMBL1267,Orphanet_43,3.0
CHEMBL1267,MONDO_0100339,3.0
CHEMBL1267,MONDO_0018544,3.0
CHEMBL1269025,EFO_0000275,4.0
CHEMBL1269025,EFO_0004265,4.0
CHEMBL1269025,EFO_0003827,4.0
CHEMBL1269025,EFO_0000712,4.0
CHEMBL1269025,EFO_0008583,4.0
CHEMBL1269025,EFO_0000694,4.0
CHEMBL1269025,EFO_0000266,4.0
CHEMBL1269025,EFO_0009314,4.0
CHEMBL1269025,MONDO_0100096,4.0
CHEMBL1269025,HP_0004419,4.0
CHEMBL1269025,EFO_0001645,4.0
CHEMBL1269025,MP_0001914,4.0
CHEMBL1269025,EFO_0003907,4.0
CHEMBL1269025,EFO_0003777,4.0
CHEMBL1269025,MONDO_0000831,4.0
CHEMBL1269025,EFO_0001422,4.0
CHEMBL1269025,EFO_0004286,4.0
CHEMBL1269025,HP_0002140,4.0
CHEMBL1269102,EFO_0001645,2.0
CHEMBL1269102,EFO_0000319,2.0
CHEMBL1269102,EFO_0002687,2.0
CHEMBL1269102,EFO_0003144,2.0
CHEMBL1269102,EFO_0008585,2.0
CHEMBL1269102,MONDO_0005149,2.0
CHEMBL1269258,EFO_0001073,2.0
CHEMBL1269597,EFO_0004220,2.0
CHEMBL1269597,EFO_0003047,2.0
CHEMBL127,EFO_0000584,4.0
CHEMBL127,EFO_0003103,4.0
CHEMBL127,HP_0100806,4.0
CHEMBL127,EFO_1000652,4.0
CHEMBL127,EFO_0003033,4.0
CHEMBL127,EFO_0007149,4.0
CHEMBL127,EFO_0006834,4.0
CHEMBL127,EFO_0000771,4.0
CHEMBL127,HP_0040187,4.0
CHEMBL127,EFO_1001865,4.0
CHEMBL127,EFO_0003106,4.0
CHEMBL127,EFO_1001141,4.0
CHEMBL127,EFO_1000049,4.0
CHEMBL127,EFO_0000544,4.0
CHEMBL127,EFO_1001272,4.0
CHEMBL127,MONDO_0018076,4.0
CHEMBL127,MONDO_0044881,4.0
CHEMBL127,MONDO_0021678,4.0
CHEMBL127,MONDO_0021108,4.0
CHEMBL127,EFO_1000831,4.0
CHEMBL127,EFO_0003102,4.0
CHEMBL127,EFO_1001313,4.0
CHEMBL127,MONDO_0001187,4.0
CHEMBL127,EFO_0009686,4.0
CHEMBL127,EFO_0005741,4.0
CHEMBL127071,EFO_0003768,2.0
CHEMBL127071,EFO_0003888,2.0
CHEMBL127071,MONDO_0004975,2.0
CHEMBL12713,EFO_0005230,4.0
CHEMBL12713,HP_0000726,4.0
CHEMBL12713,MONDO_0002050,4.0
CHEMBL12713,MONDO_0005090,4.0
CHEMBL12713,EFO_0005407,4.0
CHEMBL12713,HP_0100543,4.0
CHEMBL1272,MONDO_0044970,4.0
CHEMBL1272,EFO_0001068,4.0
CHEMBL1272,EFO_0000616,4.0
CHEMBL1272,EFO_0000400,4.0
CHEMBL1272,EFO_0001645,4.0
CHEMBL1272,HP_0003124,4.0
CHEMBL1272,MONDO_0005148,4.0
CHEMBL1272,MONDO_0011719,4.0
CHEMBL1272,MONDO_0008315,4.0
CHEMBL1272,EFO_0003914,4.0
CHEMBL1272,MONDO_0009061,4.0
CHEMBL1272,MONDO_0005180,4.0
CHEMBL1272,EFO_0000685,4.0
CHEMBL1272,EFO_0000537,4.0
CHEMBL1272307,EFO_0004698,2.0
CHEMBL1272307,EFO_0008568,2.0
CHEMBL127300,EFO_0000319,2.0
CHEMBL1274,MONDO_0008315,4.0
CHEMBL1274,EFO_0000196,4.0
CHEMBL1274,EFO_0000673,4.0
CHEMBL1274,EFO_0000616,4.0
CHEMBL1275802,EFO_0000544,3.0
CHEMBL127592,EFO_0009552,3.0
CHEMBL1276127,EFO_0000676,2.0
CHEMBL1276127,EFO_1001494,2.0
CHEMBL1276138,MONDO_0002009,2.0
CHEMBL1276138,MONDO_0002050,2.0
CHEMBL1276138,MONDO_0005090,2.0
CHEMBL1276308,EFO_1001110,4.0
CHEMBL1276308,MONDO_0002050,4.0
CHEMBL1276308,MONDO_0001572,4.0
CHEMBL1276308,EFO_0000764,4.0
CHEMBL1276308,MONDO_0007254,4.0
CHEMBL1276308,EFO_0006861,4.0
CHEMBL1276308,EFO_0003060,4.0
CHEMBL1276308,MONDO_0004975,4.0
CHEMBL1276308,EFO_0000400,4.0
CHEMBL1276308,EFO_1001757,4.0
CHEMBL1276308,MONDO_0002158,4.0
CHEMBL1276308,HP_0012076,4.0
CHEMBL1276308,EFO_0001358,4.0
CHEMBL1276308,MONDO_0007079,4.0
CHEMBL1276308,MONDO_0011962,4.0
CHEMBL1276308,EFO_1001255,4.0
CHEMBL1276308,MONDO_0002046,4.0
CHEMBL1276308,MONDO_0016642,4.0
CHEMBL1276308,EFO_0009784,4.0
CHEMBL1276308,MONDO_0002087,4.0
CHEMBL1276308,EFO_0000432,4.0
CHEMBL1276308,EFO_0000673,4.0
CHEMBL1276308,EFO_0003047,4.0
CHEMBL1276308,EFO_0003099,4.0
CHEMBL1276308,EFO_0001065,4.0
CHEMBL1276308,MONDO_0008170,4.0
CHEMBL1276308,MONDO_0008315,4.0
CHEMBL1276308,EFO_0007430,4.0
CHEMBL1276308,EFO_0002610,4.0
CHEMBL1276308,MONDO_0002009,4.0
CHEMBL1276308,EFO_0002950,4.0
CHEMBL1276308,EFO_0000731,4.0
CHEMBL1276308,MONDO_0004985,4.0
CHEMBL1276308,HP_0005268,4.0
CHEMBL1276308,EFO_0003768,4.0
CHEMBL1276308,EFO_0005230,4.0
CHEMBL1276310,EFO_0003103,3.0
CHEMBL1276310,EFO_0000771,3.0
CHEMBL1276310,EFO_0003033,3.0
CHEMBL1276342,EFO_0000771,2.0
CHEMBL127643,HP_0000989,2.0
CHEMBL1276663,EFO_0000771,2.0
CHEMBL1277001,MONDO_0004975,2.0
CHEMBL1277072,MONDO_0004992,1.0
CHEMBL1278,MONDO_0005277,4.0
CHEMBL1278,HP_0002315,4.0
CHEMBL1278118,MONDO_0007254,1.0
CHEMBL1278146,MONDO_0024503,3.0
CHEMBL1278146,EFO_0003869,3.0
CHEMBL1278146,EFO_0003060,3.0
CHEMBL1278146,EFO_0000756,3.0
CHEMBL1278146,EFO_0004252,3.0
CHEMBL1278146,EFO_0005537,3.0
CHEMBL1278146,EFO_0002618,3.0
CHEMBL1278146,EFO_0000681,3.0
CHEMBL1278146,EFO_0001071,3.0
CHEMBL1278146,EFO_0005922,3.0
CHEMBL1278146,EFO_1001961,3.0
CHEMBL1278146,MONDO_0002974,3.0
CHEMBL1278146,MONDO_0011719,3.0
CHEMBL1278146,MONDO_0007254,3.0
CHEMBL1278146,EFO_0000616,3.0
CHEMBL1278146,MONDO_0004992,3.0
CHEMBL1278146,EFO_0000365,3.0
CHEMBL1279,MONDO_0005277,4.0
CHEMBL1279,EFO_0003843,4.0
CHEMBL128,EFO_0001073,4.0
CHEMBL128,EFO_0003843,4.0
CHEMBL128,MONDO_0005475,4.0
CHEMBL128,MONDO_0005277,4.0
CHEMBL128,MONDO_0100431,4.0
CHEMBL1280,EFO_0000319,4.0
CHEMBL1280,EFO_0004269,4.0
CHEMBL1280,EFO_0000400,4.0
CHEMBL1280,EFO_0003144,4.0
CHEMBL1280,EFO_0000183,4.0
CHEMBL1280,EFO_0000275,4.0
CHEMBL1280,EFO_0000537,4.0
CHEMBL1282,MONDO_0024475,4.0
CHEMBL1282,EFO_0000565,4.0
CHEMBL1282,EFO_0000389,4.0
CHEMBL1282,MONDO_0008094,4.0
CHEMBL1282,EFO_0002913,4.0
CHEMBL1282,EFO_1001968,4.0
CHEMBL1282,EFO_0001061,4.0
CHEMBL1282,EFO_0004197,4.0
CHEMBL1282,EFO_0002627,4.0
CHEMBL1282,EFO_0000707,4.0
CHEMBL1282,EFO_0003868,4.0
CHEMBL1282,EFO_0002499,4.0
CHEMBL1282,MONDO_0100342,4.0
CHEMBL1282,EFO_1000026,4.0
CHEMBL1282,EFO_0000220,4.0
CHEMBL1282,EFO_0000095,4.0
CHEMBL1282,EFO_1000249,4.0
CHEMBL1282,EFO_0007147,4.0
CHEMBL1282,MONDO_0022394,4.0
CHEMBL1282,MONDO_0002102,4.0
CHEMBL1282,EFO_0007444,4.0
CHEMBL1282,EFO_0004193,4.0
CHEMBL1282,EFO_0007328,4.0
CHEMBL1282,MONDO_0002974,4.0
CHEMBL1282,EFO_0005222,4.0
CHEMBL1282,MONDO_0021054,4.0
CHEMBL1282,MONDO_0008315,4.0
CHEMBL1282,EFO_0000756,4.0
CHEMBL1282,EFO_0002496,4.0
CHEMBL1282,EFO_0000673,4.0
CHEMBL1282,MONDO_0004992,4.0
CHEMBL1282,MONDO_0008170,4.0
CHEMBL1282,EFO_0002939,4.0
CHEMBL1282,EFO_1001361,4.0
CHEMBL1282,MONDO_0002158,4.0
CHEMBL1282,EFO_0001422,4.0
CHEMBL1282,MONDO_0005341,4.0
CHEMBL1282,EFO_1000028,4.0
CHEMBL1282,EFO_1002048,4.0
CHEMBL1282,MONDO_0024474,4.0
CHEMBL1282,EFO_1001951,4.0
CHEMBL1282,EFO_0000519,4.0
CHEMBL1282,MONDO_0001657,4.0
CHEMBL1282,EFO_1000635,4.0
CHEMBL1282,EFO_0001668,4.0
CHEMBL1282,EFO_0004212,4.0
CHEMBL1282,EFO_0003835,4.0
CHEMBL1282,EFO_0005046,4.0
CHEMBL1282,EFO_0003060,4.0
CHEMBL1282,EFO_0000763,4.0
CHEMBL1282,MONDO_0007254,4.0
CHEMBL1282,EFO_1000720,4.0
CHEMBL1282,EFO_1001051,4.0
CHEMBL12856,EFO_0000319,4.0
CHEMBL1286,HP_0000473,4.0
CHEMBL1286,EFO_0004270,4.0
CHEMBL1286,EFO_0003833,4.0
CHEMBL1286,MONDO_0005180,4.0
CHEMBL1286,MONDO_0007079,4.0
CHEMBL1286,MONDO_0002046,4.0
CHEMBL1286,EFO_0004777,4.0
CHEMBL1286,MONDO_0010079,4.0
CHEMBL1286,EFO_0003108,4.0
CHEMBL1286,EFO_0009562,4.0
CHEMBL1286,MONDO_0005090,4.0
CHEMBL1286,EFO_0000621,4.0
CHEMBL1286,EFO_1000904,4.0
CHEMBL1286,EFO_0000712,4.0
CHEMBL1286,HP_0001250,4.0
CHEMBL1286,EFO_0002610,4.0
CHEMBL1286,EFO_0005543,4.0
CHEMBL1286,HP_0000726,4.0
CHEMBL1286,HP_0002069,4.0
CHEMBL1286,EFO_0001358,4.0
CHEMBL1286,EFO_0004263,4.0
